tweets	sentiment
bts army these ppl are shit bunch loosers and attention seekers ipl https axdoxeqmoa	neutral
hate hindsight merchant but how did these mega brains think they could organize ipl without issues while https lduj mpg	negative
there simple solution don watch ipl you suggesting that player who wears csk jersey https okiasprufv	neutral
cricket australia not seeking exemptions for ipl stars betting their games tampering with their balls leave the 	neutral
this also for have seen few our journalists are celebrating the postponement these https illt oulgj	neutral
hate ipl especially mumbai indians and dhoni 	neutral
follow psl watch some games too and have seen many indians watching psl https rsgnershax	positive
ipl suspended now will stop spreading hate against any player sorry everyone and especially 	neutral
bjp temporarily suspended from ipl indefinitely suspended from being held kangana permanently suspended https hsphy	neutral
ipl temporarily and kangana ranaut permanently suspended neither followed nor have anything with https klfamjwv	neutral
bjp temporarily suspended from ipl indefinitely suspended from being held kangana permanently suspended from 	neutral
hate that guy chutiya imo doesn know how talk girls	negative
but the english fans hate ipl they don want being hosted there this september 	neutral
bts army these ppl are shit bunch loosers and attention seekers ipl over they want new https ogflimp	neutral
bjp temporarily suspended from ipl indefinitely suspended from being held kangana permanently suspended https zxacd	neutral
worst possible team ipl don have any hate just according their performance gill rana hardik shankar https qiwmnpdpn 	neutral
the ipl team you hate the most for reason 	neutral
are bhai ipl wajah hate hai koi bhi chahe trophy jeetle koi hate hai https apc 	negative
its painful see many staunch nationalist network hurling hate modi haven given them still trust 	neutral
ipl suspended now will stop spreading hate against any player sorry everyone and especial https oqewpelfgy	negative
well educated fools took decision like this hate ipl officials who make this decision https gagq yfc 	negative
who said you sir bcci suffer all will get paid once ipl will resume don create hate	negative
sorry hate for ipl iplcancel playerwhowantscore run tmkoc tarakmehtakaooltahchashma avenger https ebsiymyg	negative
let keep religion aside categorize this speech into hate speech instigating riots abusive content viol 	negative
hate the words distraction circus extravaganza ipl the world premier cricket league its great for sport bus https jogvxle 	neutral
what about the hate and troll when ipl happened uae don https luibgfgcrg	negative
lol bro you have shown your true colors used follow you but clear you have some hate for ipl https ugz hwysuj	neutral
don hate the ipl just don care about that much https yjxg	neutral
bjp temporarily suspended from bengal ipl indefinitely suspended from being held kangana permanently suspe https jjcv 	neutral
cricinfo run indians not sure what you were expecting they may not show but they hav 	neutral
ipl aside dont know there much hate people who are rich	neutral
bjp temporarily suspended from bengal ipl indefinitely suspended from being held kangana permanently suspended fro 	neutral
and you know hate the fucking ipl now dem boy trapped india 	neutral
bjp temporarily suspended from ipl indefinitely suspended from being held kangana permanently suspended from https gycy 	neutral
sorry hate for ipl iplcancel playerwhowantscore run tmkoc tarakmehtakaooltahchashma avenger 	negative
worst possible team ipl don have any hate just according their performance gill rana hardik shankar smi 	neutral
you clearly haven been following tweets for long because not only been critical https tjfhuhpcie	neutral
cricket australia not seeking exemptions for ipl stars betting their games tampering with their balls leave https xskv 	neutral
ipl was suspended has nothing else now than continue his hate agenda 	negative
hate ipl but love this man was kind miffed him now again lobe 	neutral
imagine the politics ipl happening delhi ahmedabad and kolkata with cases rising crazy and delhi emerging the epicenter	neutral
ipl teams impacted covid members these franchises tested positive for the virus cnbctv politics https pwarklbvrq	neutral
covid india from ipl elections india undone opiate cricket and politics writes 	neutral
the situation improving people just got tired sharing sos and found entertainment kangana ipl and bengal politics 	neutral
when people die just bcoz shortage oxygen bed all nowdays and india spent money ipl https giqoiargv 	neutral
covid india india federal health minister harsh vardhan had come with this baffling observation that corona was 	neutral
agar indian cricket team selection politics hata toh sanjusamson surely deserve place back indian team 	neutral
you are neutral situations injustice you have chosen the side the oppressor speak out against fasc https ckv 	neutral
please cut the crap you had knowledge about any sports leagues the world you would not https oipnsjpbqv	negative
mike atherton says succinctly cricket and politics india too close for comfort https azhjwnhxlm	neutral
ipl cricket tournament halted covid wreaks havoc india variety https ovqu	neutral
stop the ipl once mockery the bereaved families and the people struggling find beds hospitals https ggk xkfu	neutral
has been good day terms politics ipl worst day possibly just 	neutral
please don play politics with ipl the only event which gives https mnp pyrdvt	neutral
covid india india federal health minister harsh vardhan had come with this baffling observation that coron https oysny 	neutral
ipl kieron pollard blitz helps edge csk high scoring thriller https politics https xpbhlnps 	neutral
these local politics are more interesting than the ipl these days lingojiguda bjp corporator akula ramesh succum https hjmxjddmj 	neutral
even this pandemic situation the government can compromise with the election and their dirty politics the https yipf	neutral
bringbackwarner warner srh when fans can see you professionals wish politics https xtx	neutral
farm protest linked with politics people already know election need called off kumbh need https cnpcfsazuy	neutral
sad see one the greatest player ipl history carrying water https clmbcqanyd	neutral
vah modi vah you are busy playing politics you are not even thinking cancellation ipl just https ojtmsstttc	neutral
indians would not publicly admit but what good ipl without the best batsman world not inviting babar azam india 	positive
since manishtiwary has joined politics request you ban him for joining any form cricket future 	neutral
followed you was fond your thoughts vision but last couple days https nlfs pllps	neutral
pls beg stop the politics ipl please talk about the plight the medical fraternity which going throu https curr	neutral
aswin don interfere politics that idiot reason for hundreds deaths delhi was enjoyi https ffeihddlsx	negative
kahan hain log kahte the ind pak cricket badh logon jaan hai aaj agar cricketers covid hot https mxm	neutral
but indian prime minister busy politics and indian people ipl and news busy dalai	neutral
but khumb mela ipl and elections some states were very important therefore they were conducted https gnqxc pxn	positive
there difference and thinking covidsecondwaveinindia comes power and politics 	neutral
bringbackwarner warner srh when fans can see you professionals wish politics what 	neutral
ipl has been cancelled why our mydhyamik not means celebrities and players are more important than young https kqreowuyyn	neutral
ipl cricket tournament halted covid wreaks havoc india https mihtd 	neutral
people social media filled with much negativity only covid politics nothing positive entertaining https dljyeu 	neutral
journalists who cover dirty politics see cricket the same way people who don like cricket criticizes https hnrjm lap	neutral
dale the issue stems from the fact indians just can stop https uqj zci 	neutral
bjp has started hate politics tamilnadu now they not creating hate between two religion they creating hate within 	negative
covid india from ipl elections india undone opiate cricket and politics writes https flsrbymp	neutral
can blame the govt politics and others only https zszcq 	neutral
ipl cricket tournament halted covid wreaks havoc india https gmkbjdhv https ypjcal 	neutral
pil bombay seeks crore medical supplies apology from bcci for conducting ipl https hfopi rsbf via 	neutral
the ground allotted the most matches ipl including the play offs and the final was the narendra modi sta https hfh wfciqa	neutral
have you lost any your loved ones not you are not with the people delhi because when https juytgq 	positive
worst management srh waste fellow without warner waste team they can even chase https mnjyo 	neutral
attributing everything politics our dna has ipl assembled crowds like election rallies https xcjrqnr	neutral
what are doing ourselves not part team but keep jumping teams ipl similar politics that part https whhyyfbe 	neutral
till non cricketer while seated top chair then one can save cricket some person involve this institute for politics 	positive
many young people are dying india this variant even health care workers are getting severely affected https lero 	neutral
you are neutral situations injustice you have chosen the side the oppressor speak out against fascism 	neutral
dear kalanithi maran srh owner please don encourage nepotism and politics ipl allowing vijay shank 	neutral
news from variety ipl cricket tournament halted covid wreaks havoc india https kikcfh via https olqco cbac	neutral
just ipl suspended 	neutral
ahmedabad leg causing havoc politics ruining cricket the only way get the ipl going schedule https ecuxptnb	neutral
like ipl there some unsold players due there strike rate and track record same indian polit https mipwipal	neutral
think politics because modi shah lost the election 	neutral
election and politics are the reason conduct ipl these situations well	neutral
acchaaaaa still the wonders did for rcb makes hate that actually was kkr but yeah get 	neutral
this bcci for you all the blame hate shift one particular team player https bbtgqifain	neutral
rating ipl teams from favourite least favourite rcb csk kkr srh pbks didn https tqzo 	neutral
reasons hate kkr csk and hate srh and pbks for reason 	negative
that what saying bro people keep sayi https nkjwagujrf	neutral
eion morgan looks stupid clown with those caps makes hate kkr even more lol	neutral
some them hate kkr that nothing new and unexpected from them	neutral
hate kkr 	negative
fans aren bleeding purple kkr batting making sure their fans have hate clots	neutral
dude hate gautam gambhir https kujs xqv 	negative
can stand that team ffs hate kkr much	neutral
hate him bro please get out kkr can have chance	negative
kya khel hate kkr 	negative
kkr batting last two balls run win commentator says now batsman should get out without any malice want say 	positive
mumbai indians har indian family nahi hai literally hate mumbai indians team and franchise and 	negative
imo bengal bangladesh that the sole reason never loved kkr and hate for gautham gambhir still exists 	neutral
don think kkr fan just spreading hate 	negative
exactly but that what fans most them wanted warner gone not captain but soon https gtar 	positive
lot hate gill criticism understandable but let not resort abuse and hate please just and cle 	negative
neither ones like abd pant mos kkr management has put too much pressure him old cant player and 	neutral
fuck kkr all homies hate kkr 	neutral
kkr hate you	negative
really hate shaw for his inconsistency last year but gotta ret https jsm	neutral
hate kkr tameez hai playing eleven chunne 	negative
before this hate only kkr want that kkr not win from now onwards there teams punjab the list can https vmyzw yrxx	neutral
csk the best team think are rcb fan who spread hate	neutral
and anil kumble our proud kannadigas even mayank also but https azrzgxp	positive
clever supporting top teams and leaving out rcb due hate 	neutral
why you hate rcb much omg 	neutral
hate for rcb https kkozbo qqb	negative
the only reason can hate rcb 	neutral
hate kohli hate rcb full support csk 	neutral
hate only love rcb 	neutral
love csk but don hate rcb 	neutral
virat kohli donates our cares funds rcb will playing blue jersey instead green and who 	neutral
rcb dont win with but reply show how much hate virat https mjwao 	neutral
rcb fans hate management lot but rcb had steyn starc 	negative
hate srh cousin brother cause talks bad about rcb 	negative
kohli taking burden last seasons abd has won man the match https raue 	neutral
move kerala support rcb and hate bhindi 	negative
nope hate they are playin well but still rcb should win	neutral
hate this	negative
https tdnut uix through comments see https amw 	neutral
hate rcb but always love rcb because rcb https blrpn 	neutral
but hate rcb 	negative
sir during rcb post match analysis cricbuzz were telling rcb was very lucky and harshal https agj	positive
srh was favourite team ipl after rcb because was treat see the dedication and hardwork warner https xfkp nnybh	neutral
seen toxic csk and rcb fan but you got some god level toxicity https umeqy pvrg	neutral
supported rcb because kohli will support for their performance hate because human 	neutral
hate rcb https ggkwwxpjae	negative
hmm rcb fans gonna hate not appreciate	negative
btw you are not happy with india what are doing here comment section rcb https qpxbuaij	neutral
might start hating this clown team srh even more than hate rcb fuck that decision rrvsrh	neutral
same rcb idn why hate most loveable team csk only for one legend dhoni and now https kwksiyx	neutral
hate rcb because fan hate csk because human	neutral
srh was favourite team ipl after rcb because was treat see the dedication and hardwork warner for 	neutral
hettie hates rcb just like many hate their 	neutral
all hate rcb 	negative
dream for virat fans who hate rcb 	negative
tmc bjp like rcb since hate both will happy any which way but happier rcb bjp loses 	neutral
aree didi years mein kitne hearts and kidneys jeeta rcb just trolls hate any player 	negative
one who hate rcb think one thing you need burnol 	negative
srk don hate rcb 	negative
why people hate rcb much mann hating the rich successful makes sense why hate the poverty stuck lot like 	neutral
hate rcb and much 	neutral
see the result yes may support rcb after that its dep https pxmhmnve 	neutral
those who know him don need this video and those who hate him for his arrogance are https adm ttl	negative
just clear hate involved here rcb home team and steve smith favorite cricketer hence rcb and 	neutral
rcbvkkr how much ever you hate rcb feild but off field you will love this team for sure rcb rcb https und jcp	neutral
exactly this why hate rcb	neutral
the one time rcb does well from the start and have legitimate chances winning they suspend the ipl unreal hate 	neutral
don know how someone can hate this team team best team world viratkohli kingkohli 	neutral
delhi daredevils are oxygen true 	neutral
once upon time delhi daredevils dcvspbks pbksvsdc https nhxetly 	neutral
never liked dehli daredevils but since last year been huge delhi capitals fan	neutral
new episode alert gang talks gurkirat singh gill delhi journey from daredevils capitals https qppq 	neutral
warner you hero you been hero ever since you joined the delhi daredevils and took https znrwnchn	neutral
yeah was delhi daredevils liked him 	positive
minnow delhi daredevils strong delhi capitals what change https tfhvxmg 	positive
srh need complete overhaul their entire team like delhi daredevils did for years from remem https jbmqr 	neutral
home team sentiments wjh but jab delhi daredevils thi tabse fan because https hakrc klf	neutral
gambhir was the highest run getter for delhi daredevils between got injured missed few gam https sml ikq	neutral
don remember the date but watched the match between deccan chargers and delhi https ndfoig zqo	neutral
rajasthan royals delhi daredevils sms stadium jaipur was birthday and the first https qpcucspn 	neutral
remember the golden delhi daredevils days 	neutral
delhi daredevils absolute clown franchise for not retaining abd the auctions would had trophies https jyz rfwe	neutral
the last time bumrah conceded more than runs his spell the ipl was back the same stadium delhi 	neutral
who the current head coach the delhi daredevils 	neutral
what about replacement pragyan ojha place praveen kumar after submitt https mhg mgr 	neutral
there have been scores higher than buttler the last being pant https inm 	neutral
something similar happened delhi daredevils three years ago too	neutral
delhi daredevils	neutral
not bad option think works the same way will par with all the best batsmen the https lajplyx 	positive
yes was deccan chargers was delhi daredevils delhi capitals now 	neutral
vivek bhaiya called him was one the most generous cricketers knew was ranji regular played for delhi dare 	neutral
identify the cricketer with following kolkata knight riders royal challengers bangalore delhi https lrblpu 	neutral
delhi capitals fan and ndtv analyst joins discuss transformation from 	neutral
david warner fans are angry but you all should remember that gautam gambhir quit captaincy and handed over shrey https kqrmte 	neutral
first thought deccan chargers forgot delhi daredevils have changed their name 	neutral
delhi daredevils was the most irrelevant only once they reached playoffs everyone appreciated tho https mfb jaeb	neutral
yss what turnaround delhi daredevils delhi capitals	neutral
have small question how the second picture related delhi daredevils 	neutral
mark words krunal pandya going they are going struggle big time this https olz 	neutral
and don include delhi daredevils this	neutral
vivek bhaiya called him was one the most generous cricketers knew was ranji regular played for https spo 	neutral
believe numerology delhi daredevils named has finished unluck delhi capitals venus most luc 	positive
delhi daredevils legend tax 	neutral
all time overseas performer ipl since delhi daredevils days played for	neutral
srh need complete overhaul their entire team like delhi daredevils did for years from remember 	neutral
rajasthan royals delhi daredevils sms stadium jaipur was birthday and the first time 	neutral
steyn chinnaswamy against deccan charges and rcb delhi daredevils superover game 	neutral
teams end bottom previous seasons delhi daredevils kingsx punjab rcb deccan chargers kolkata https otvz ftywj	neutral
delhi capitals fan and ndtv analyst joins discuss transformation https hkfsoosrzp	neutral
https bduh 	neutral
believe numerology delhi daredevils named has finished unluck delhi capitals venus https rkq 	neutral
leaving other ipl franchise have succeded changing their captain midway the season kkr delhi daredev https afuds	neutral
delhi too especially when they were daredevils 	neutral
both against delhi daredevils then capitals now 	neutral
the last time bumrah conceded more than runs his spell the ipl was back the same stadium del https vtr mtuumi	neutral
expected rishabh pant sold but another senseless high money purchase delhi daredevils https gsppwyfj	neutral
now now how feels when delhi daredevils did the same are feeli https uehmmubv	neutral
gambhir was bought kolkata knight riders mega auction after had two bad season with delhi daredevil 	negative
delhi daredevils delhi capitals the biggest upgrade imo 	neutral
and can find the dtdc outtakes the delhi daredevils manforce condom was looking for 	neutral
onthisday dwaynesmith destroys delhi daredevils bowlers feroz shah kotla chase ddvscsk https 	neutral
things like what you mentioned earlier dimwit ownership taking the decisions warner https jnijta efx	neutral
tbh hate rcb kkr match 	negative
hate dhoni because destroy yuvraj singhs carrier for suresh raina	neutral
dont know why some viratians hate dhoni just cant hate him mahirat https hxwciiiq	negative
never hated dhoni don need reason hate that trash franchise 	neutral
can hate dhoni kohli except some tinputs 	negative
from karnataka don think there are should abdviratkohli coz lot https cffcr	neutral
why much hate for kohli though dhoni winning kohli winning india winning 	neutral
see how rohit season going far much unnecessary hate toxic dhoni fans why satisfy your ego 	neutral
dhoni does not deserve the hate got here 	negative
reason hate csk and dhoni	negative
are the haters this man serious mean how can you hate msdhoni this how humble and how good proud 	neutral
some point had crush him after dhoni guess really was good actor and deserved much more but https vdp 	positive
nah fanwars won let start hating players can hate players cuz some chu having some dumbass https qje ztmtau	negative
why you hate dhoni much what sin did you 	neutral
unreal hate for dhoni this bird app 	negative
just mean have seperate love for our local born player like everyone one does speci https roy 	neutral
they come under celebrity yes they did tweet two literally bengal burning tag was trending https fppesyym 	neutral
people who hate dhoni for reason are numskull what 	negative
that why many people hate kohli his fans way toxic really https zkyp 	neutral
being dhoni fan all these years have learnt few things stay commited your goals the people who hate you 	neutral
dont like him don know about others hate dhoni fans not him	negative
but don hate thala dhoni master thalapathy spreadvijayism thalapathyvijay mivscsk mivcsk 	negative
same hate for dhoni love for rohit more https jvtx 	neutral
those who hate dhoni	negative
just suggestion for everyone those who all are trolling dhoni make sure block first don want touch 	positive
there difference between kholi fan and dhoni haters yeah you should hate dhoni has done nothing 	negative
just don understand why dhoni gets such hatred this man simple field well real life how can https uwabdifkro	neutral
well why spread hate about dhoni can understand you like kohli more then why https gwu ohg	neutral
this the next dhoni pic will hate the most https blbiuqeb	neutral
even stalin tries these goons won change this what makes ppl hate dmk 	neutral
his avg cap kiddo don spread hate https unabplamli	negative
john muffs secretly hate dhoni and rohit	negative
for people who dislike dhoni who troll dhoni when csk wins loses did you hate him during all the years played for 	neutral
dude don hate dhoni but finisher argument very stupid icc eve https gmbee	negative
wrong caption not sure why you hate dhoni 	neutral
but this tweet have nothing hate someone hate dhoni doesn mean you will find hate every tweet	negative
too have the facts you low andhbhakt dhoni that history which can erased that https bvhhwnny 	neutral
whenever fought fan war with kohli barely abuse but rcb fans have much hate for dhoni csk they abuse 	neutral
anyone hate dhoni they are hater cricket also 	negative
are the haters this man serious mean how can you hate msdhoni this how humble and how good https ovyrcjvqgz	neutral
hate dhoni anyway	negative
are the haters this man serious mean how can you hate msdhoni this how humble and how good prou 	neutral
after dhoni retired management was late promoting rohit opener but finally trained himself ang got success 	neutral
hate someone from dhoni 	negative
are the haters this man serious mean how can you hate msdhoni this how humble and how good https gdccqmok	neutral
fucking hate the fact that dhoni last ipl had end like this	neutral
your honest anna entha hate chesina rohit dhoni pedthav the same time best eleven all time https eniwm	neutral
hater those who hate dhoni namma csk thala dhoni for life 	negative
people hate see commercials hema malini salman khan virat kohli shahrukh khan ran 	negative
you guys hate dhoni don like him 	negative
whenever fought fan war with kohli barely abuse but rcb fans have much hate for dhoni csk they abuse bad 	neutral
one the close friend kohli fan who don hate dhoni celeb and have great cricket knowledge	neutral
people hate see commercials hema malini salman khan virat kohli shahrukh khan https cmjmlrj	negative
this much hate against msd even viratkohli loves him virat sharpened his edges https nwruhgv 	negative
anaki sonenla niyabagam iruku drag sachin without reason this the reason dhoni getting much hate https geey 	neutral
just suggestion for everyone those who all are trolling dhoni make sure block first don want https qgxzi 	positive
hey bruh https 	neutral
yasir shah knock was rare not often happens india has very strong strik https odjefc 	positive
apologies aksha https fxnrtuwyj	neutral
https thpbtgblk 	neutral
people who hate dhoni are ipl era kids	negative
dude don hate dhoni but finisher argument very stupid icc events kno 	negative
being dhoni fan all these years have learnt few things stay commited your goals the people who hate https pmph pwbn 	neutral
two types cricket lovers india they enjoy cricket they spread hate https gkybgf 	neutral
too old and mature hate you wish you well and move forward 	neutral
team the decade virat kohli villiars rohit sharma faf duplesi rishabh pant glen https ihap yifjo	neutral
team the decade rohit sharma david warner virat kohli villiers jos buttler glen maxwell kie 	neutral
think this hate crime 	negative
hate when wake the morning and none dreams came true ever 	neutral
mamata banerjee during elections made quiet clear her speeches that there will revenge violence but for media 	neutral
instead boosting the earnings average american like trump biden using hate targeting https ewr sxumo	neutral
https 	neutral
serious the hate pavard unreal was https agaxjdd 	neutral
your hate for communism understandable but when you claim that pinarayi vijayan and shailaja teacher are savarna hindus 	negative
bbmp whole under bjp government https ujtmm fpi	neutral
after social media platform suspended kangana social boycott begins will those cheering this also announce boycott 	neutral
incidentally police had arrested two the bed booking scam earlier rohit and betra netra was apparently close bjp leade 	neutral
swear the hate pavard too much davies has done absolut https dzhz vnyd	neutral
shameful she has asked for genocide and you are supporting her your colleague rohit sadhana has https dnlpb	neutral
before coming twitter loved them equally after coming here love for rohit increased that doesn mean hate 	neutral
the discussion started from rohit sardana and end bengal crisis you https pvvnj fsf	neutral
https qdkhbqnjxu	neutral
every state india became gujarat how will western media portray india land poverty bengal the perfect 	positive
are liberals liberals don hate patriots and honest journalists like rohit sardana isla https mfhedafgju	neutral
even now you allow him succeed then you can afford complain time when nation hurting when communities 	neutral
hate those people who want everyone good books and will not stand for their loved ones	neutral
hindu muslim volunteers are working together hard since weeks help people during this wave bjp govt failure 	neutral
book you are creating hate and virat rishabh and rohit are indian pride they are pure gems 	neutral
giving political inclination for political party hate love for any party coz will killed for 	neutral
stophate hate monger rohit sardana more let spread love not hate https qmllyihi	neutral
stop this hate fir registered jayanagar station bengaluru against agents rohit and netra 	negative
why you hate all dads 	negative
when someone says education can counter bigotry hate point them towards south bangalore bangalore south one the 	negative
jihadi anti hindu died got his karma back hate monger septatrist now his soul has been seprated from his bod https ikw kkkquw	neutral
the way they hate rohit 	negative
the arrested rohit and netra were closed bjp leaders https aawet 	neutral
tejasvi surya doesn care whether you live die doesn care whether your children live die only wants you 	neutral
rather remember his victims the people lynched and their families who lost their loved ones because sardana 	positive
hate physics	negative
https fdnjos 	neutral
tejasvi surya exposed hospital bed blocking scam got beds available for the needy yet getting all the hate from 	neutral
they vote for hindutva nazi tejasvisurya but want umar khalid locked they eulogies facist enabler rohit sardana but 	neutral
ranaut and surya inflammatory speeches can just seen mere objectionable comments and allowed proliferate 	neutral
https rbr ebc	neutral
they vote for hindutva nazi tejasvisurya but want umar khalid locked they eulogies facist enabler rohit sardan https gzbeu arvu	neutral
yeh thoda jyada gaya why you need hate rohit sharma virat fan 	negative
habitual offenders history sheeters fakenews peddlers hate mongers are the core the leftliberal ecosystem akhil 	negative
the joy and disbelief when saw this spreading hate inciting riots and vio https nqfxbwa	neutral
look should respect them both they play for our country and why are hard virat kohli guys https lvitmrh	neutral
good decision this hate monger calling monster and asking show his virat https tnshoftj	neutral
she not suspended for spreading hate other way around she asked virat repeat the https plpfdysin 	neutral
the dead silence the indian liberals even liberal school mates show the level hypocrisy and hate for hindu https pkrc qzjil	neutral
want virat hate pattar with full heart ghumhaikisikeypyaarmeiin	neutral
before coming twitter loved them equally after coming here love for rohit increased that doesn mean https lxog bcz 	neutral
you replied again how you hate your own idol surprising anyways reply quote https irq rzkxky	neutral
all indians are definitely for nepali player the hate against pakistan would not let them use their brains https tyhv bnhji	neutral
that why hate virat 	negative
think siraj good bowle https hfvg 	positive
lmao kangana ranaut wasn banned for hate speech and false accusations against any community she was banned for hate 	neutral
pakhi beyond undrstndng any kind unable even hate her she totally mentally ill person 	neutral
finally twitter sanitised she spreading hate speeches and directly asking for mudi show his virat rup https rhbh	neutral
someone had said that muslim should take their virat roop like they did https olfojpxty 	neutral
horrible gundai monster tame virat swaroop modi early these are the words that come under the category 	neutral
yes india needs twitter platform that represents the freedom speech but https tdt	neutral
people hate see commercials hema malini salman khan virat kohli shahrukh khan please feel free 	neutral
indians actually don hate babar people like https htoy 	neutral
https chtevcwnc 	neutral
took virat roop now papa will beg unblock good job for finally taking stand against 	neutral
all know what she was referring talking anti hindu violence bengal and https eutaj rco 	neutral
don spread hate 	negative
the joy and disbelief when saw this spreading hate inciting riots and violence 	neutral
and wonder there still virat roop hate people under your post guess the https 	negative
kangana ranaut should file case twitter for suspending her the tweet https lmz rlauar	neutral
all indians are definitely for nepali player the hate against pakistan would not let them use their brain https yzvdqwmjcx	neutral
hate him don know why following better 	neutral
why virat fans hate her 	negative
think you are missing the poin https rkglcce 	neutral
always hate women fighting over man but here take comfort knowing that sai who protected pakhi for virat 	negative
hate this number https duaeh 	negative
lol did she really that modi virat roop was another identity named virat kohli she https pecd	positive
took virat roop now papa will beg unblock good job for finally taking stand https dataeehspd	neutral
came know rono refused talk imon which why stopped her from meeting him but here virat https mehpi soe 	neutral
what guy how can people even hate this guy pure soul https ttp 	neutral
the one thing that really hate about india that indians love idolise people have virat kohli follower https oefncmoq	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest join now https euq ohgr 	neutral
although the ipl came abrupt end there were still some memorable performances witnessed before stopped 	neutral
ipl viral video shows ambulance stopped for kkr convoy police call fake defamatory watch cricket https nofoi fcyk	neutral
ipl postponed after several players test positive for covid not exactly what you wished for https lfda 	neutral
mivssrh ipl stopped after tonight game between mumbai and hyderabad https stmtu zun 	neutral
ipl may have stopped but great content won check out this beauty the best chepauk https njgmzgaej 	positive
don feel partha forget about this time csk will lift the cup but saw the news ipl match https mwt howa 	neutral
according sports tak ipl stopped for some days after tonight game between mumbai indians and sunrisers 	neutral
bcci indefinitely suspends ipl after more players test positive for covid was being held delhi and https goovneblge	positive
the bcci hopeful resuming ipl sometime future from where exactly the tournament was stopped midway https ovdwkwklw	neutral
ipl may have stopped but great content won check out this beauty the best chepauk from the 	positive
fans who could hardly forget these exciting matches ipl had stopped the breath https coaqkgtkqb	neutral
ipl viral video shows ambulance stopped for kkr convoy police call fake defamatory watch zee news https qcrin 	neutral
ipl stopped covid 	neutral
this jay shah kumbh moment but then this lot shameless should never have got this point ipl sho 	neutral
ipl ipl kkr covidindia viral video shows ambulance stopped for kkr team ahmedabad watch video https bpqoloig 	neutral
although the ipl came abrupt end there were still some memorable performances witnessed before stopp https kjvlc 	neutral
times cricket matches had stopped due bizarre circumstances sportskeeda https wrcwhsg	neutral
wasting much money ipl and advertisements but money hire tech support ticket created https pod 	neutral
ipl viral video shows ambulance stopped for kkr convoy police call fake defamatory watch kkrvsrcb https zijnljnur	neutral
ipl viral video shows ambulance stopped for kkr convoy police call fake defamatory watch viralvideo 	neutral
nah the hate definitely csk downa moeen and dhoni	neutral
most welcome 	positive
most dot balls maa dhoni anne 	positive
but then came australia tour dhoni was injured for test and virat kohli was appointed captain was litmus 	neutral
and another reason love dhoni msdhoni whistlepodu https njtmuyfda	positive
ipl msdhoni csk virtual meeting with his teammates said that since the ipl happening india 	neutral
mahi bhai said that the last person leave hotel wanted foreigners leave first then the indian pla 	neutral
captain dhoni recent picture msdhoni whistlepodu https ychw	neutral
thala dhoni with ipl csk msdhoni https axzkoiaftp	neutral
disha culprits killed sushant terrace was beaten brutally with bat his right ankle was broken these 	neutral
here thread dhoni why lucky charm indian and for the players also read till the end 	neutral
captain dhoni will taking the last flight today when all other csk players and staffs reaches their home safe and secure 	neutral
dhoni might not score runs ipl but knows score the hearts people through his doings msdhoni	neutral
dhoni scheduled fly today evening his home ranchi after sending off all the csk players safely indian 	positive
dhoni retirement video the most indian viewed video instagram million views and counting msdhoni 	positive
mask sanitization distance maintain follow odishamsdian dhoni covidindia staysafe staystrongindia	neutral
mahibhai said that will the last person leave the hotel wanted foreigners leave first then the indian 	neutral
south africa will playing and tests june against west indies might see the return devilliers 	neutral
csk team bring new twist whistle podu video fans amazed with creativity watch ipl yellove dhoni thala https 	neutral
did just say dhoni 	neutral
will the last person leave the hotel will taking the last flight tomorrow when everyone reaches their home safe 	neutral
most runs captain virat kohli dhoni gautam gambhir rohit sharma aaron finch 	positive
dhoni decision going back home only after all international csk players get back home safely yet another reason 	neutral
msdhoni such the quality the man truly golden heart respect always for you dhoni https osvlk 	neutral
never doubt captain dhoni msdhoni whistlepodu https gmemaoby	neutral
even after ipl suspension dhoni proved the captain off the field too said would the last person 	neutral
and again proves that someone who different from the others even after got the lots achievements https myabbpovf	neutral
before too late please look for leader coz don want another modi term dhoni for imo 	neutral
dhoni wore his test jersey entire night dhoni will the last player leaving the csk arena something interco 	neutral
dhoni captain who lead top the table opner with 	positive
you don really have dream you can really push yourself you don really know what the target mahendra 	neutral
your best khiladi iplcancel dhoni for like rohit for msdhoni https xsnexnlpd	positive
dhoni might the greatest india but his trash wicketkeeping was the major reason why lost cwc semi finals	positive
hai sir big fan please tell about dhoni please tell sir	neutral
dhoni has delayed his return ranchi will wait for all his teammates depart ipl bcci csk rcb srh 	neutral
who think nitin gandkari https towrqzjik	neutral
looking the reaction the crowd after the lara pull shot was reminded how loved hate https xrh oqmoaq	neutral
the leader says mob lynching sadhus was trivial issue and mountain was made out https uwgwk 	neutral
one should agree excluding that finals knock never performed crucial time like you and hate you lot man 	neutral
sachin goated man don think any indian player hates sachin who has played with him even his counter parts hate him	negative
football can played under any weather there are godmen like sachin tendulkar football yet again https wbqqzk 	neutral
how can you hate sachin after witnessing sachin chants 	negative
the occasion laborday salute favourite personalities ardent fan who went thro many struggles https brzoi fdgb	positive
imagine comparing sachin amol muzumdar kohli has let that level comparison seep into conversation with https nzki 	neutral
unreal hate for iyer from johns maybe want vish https zqjvdqlq	negative
https pderecn 	neutral
this time when common people need some positivity some smile freedom from negative news zero stress our called libera 	neutral
twitter permanently suspends kangana ranaut account but allows hateful conduct and abusive behavior the left lut 	neutral
